38.02429467	-122.175639	B
38.00974828	-122.1473263	C
37.9970677	-122.1349048	D
38.02386841	-122.155912	E
38.00368686	-122.1212014	C
38.00727426	-122.1229836	D
38.01637445	-122.0996193	C
38.01398484	-122.0856728	D
38.02871037	-122.0961318	E
38.0001895	-122.0869684	C
38.00482784	-122.0697794	D
38.00981192	-122.0743816	E
37.98860496	-122.102419	C
37.98795962	-122.1210897	D
37.97548454	-122.0923947	C
37.97086134	-122.1038921	D
37.98134234	-122.1256592	B
37.97009182	-122.1163135	BC
37.96743297	-122.1073412	C
37.97235299	-122.1146328	D
37.978825	-122.0739424	C
37.98372664	-122.0702612	D
37.96245142	-122.0819605	C
37.96151931	-122.0707174	D
37.95569428	-122.0749675	C
37.94703763	-122.0799549	CD
37.95106021	-122.0713265	D
37.9457497	-122.0586652	D
37.93976508	-122.0806073	CD
37.93521697	-122.0740555	D
37.93744043	-122.0883442	C
37.9453386	-122.0856496	CD
37.93023849	-122.0910679	D
38.00649952	-122.0344209	C
37.98491556	-122.0533547	D
37.97566634	-122.0378179	D
38.00473116	-122.0292996	C
37.99072035	-122.0357421	D
38.00212011	-122.0250013	C
37.98376346	-122.0257276	CD
37.98846455	-122.0262329	D
37.97137953	-122.0092799	CD
37.9765207	-122.0122699	D
37.99245371	-122.0057184	C
37.98158204	-121.9974023	D
37.95904675	-121.9474813	C
37.96236569	-121.9640685	D
37.96902452	-121.9851295	D
37.9604218	-122.0005603	C
37.96741318	-122.0062921	CD
37.96274663	-122.00113	D
37.94906523	-121.9796895	C
37.95111957	-121.9852125	D
37.95660817	-121.9843481	C
37.95489423	-121.9759347	D
37.95763391	-121.9949998	C
37.9547912	-121.9963524	D
37.96700539	-122.0139863	C
37.96952871	-122.0097114	CD
37.96921233	-122.0206953	D
37.96681666	-122.034513	D
37.96604977	-122.0398916	D
37.95868255	-122.0465623	D
37.95526482	-122.0146342	C
37.95971256	-122.0150514	D
37.94976253	-122.017207	C
37.95158771	-122.0269385	D
37.94418947	-122.0019477	C
37.93730144	-122.0131951	D
37.94442698	-122.0423697	D
37.93153569	-122.0310138	D
37.91622084	-122.0470775	C
37.92281448	-122.0505071	D
37.92007816	-122.0196135	D
37.90251553	-122.0145679	C
37.91015912	-122.0145657	D
37.91034794	-122.0594748	C
37.90097413	-122.0614914	D
37.92327041	-122.0690666	D
37.90905707	-122.0864186	C
37.91503417	-122.0794585	D
37.88552003	-122.0888092	C
37.88862002	-122.0809442	D
37.87589204	-122.0593521	C
